hex_id,hex_code
88499501ebfffff,HEX-19130
88499501edfffff,HEX-19131
8849950201fffff,HEX-19132
8849950203fffff,HEX-19133
8849950205fffff,HEX-19134
8849950207fffff,HEX-19135
8849950209fffff,HEX-19136
884995020bfffff,HEX-19137
884995020dfffff,HEX-19138
8849950211fffff,HEX-19139
8849950213fffff,HEX-19140
8849950215fffff,HEX-19141
8849950217fffff,HEX-19142
8849950219fffff,HEX-19143
884995021bfffff,HEX-19144
884995021dfffff,HEX-19145
8849950221fffff,HEX-19146
8849950223fffff,HEX-19147
8849950225fffff,HEX-19148
8849950227fffff,HEX-19149
8849950229fffff,HEX-19150
884995022bfffff,HEX-19151
884995022dfffff,HEX-19152
8849950231fffff,HEX-19153
8849950233fffff,HEX-19154
8849950235fffff,HEX-19155
8849950237fffff,HEX-19156
8849950239fffff,HEX-19157
884995023bfffff,HEX-19158
884995023dfffff,HEX-19159
8849950241fffff,HEX-19160
8849950243fffff,HEX-19161
8849950245fffff,HEX-19162
8849950247fffff,HEX-19163
8849950249fffff,HEX-19164
884995024bfffff,HEX-19165
884995024dfffff,HEX-19166
8849950251fffff,HEX-19167
8849950253fffff,HEX-19168
8849950255fffff,HEX-19169
8849950257fffff,HEX-19170
8849950259fffff,HEX-19171
884995025bfffff,HEX-19172
884995025dfffff,HEX-19173
8849950261fffff,HEX-19174
8849950263fffff,HEX-19175
8849950265fffff,HEX-19176
8849950267fffff,HEX-19177
8849950269fffff,HEX-19178
884995026bfffff,HEX-19179
884995026dfffff,HEX-19180
8849950281fffff,HEX-19181
8849950283fffff,HEX-19182
8849950285fffff,HEX-19183
8849950287fffff,HEX-19184
8849950289fffff,HEX-19185
884995028bfffff,HEX-19186
884995028dfffff,HEX-19187
8849950291fffff,HEX-19188
8849950293fffff,HEX-19189
8849950295fffff,HEX-19190
8849950297fffff,HEX-19191
8849950299fffff,HEX-19192
884995029bfffff,HEX-19193
884995029dfffff,HEX-19194
88499502a1fffff,HEX-19195
88499502a3fffff,HEX-19196
88499502a5fffff,HEX-19197
88499502a7fffff,HEX-19198
88499502a9fffff,HEX-19199
88499502abfffff,HEX-19200
88499502adfffff,HEX-19201
88499502b1fffff,HEX-19202
88499502b3fffff,HEX-19203
88499502b5fffff,HEX-19204
88499502b7fffff,HEX-19205
88499502b9fffff,HEX-19206
88499502bbfffff,HEX-19207
88499502bdfffff,HEX-19208
88499502c1fffff,HEX-19209
88499502c3fffff,HEX-19210
88499502c5fffff,HEX-19211
88499502c7fffff,HEX-19212
88499502c9fffff,HEX-19213
88499502cbfffff,HEX-19214
88499502cdfffff,HEX-19215
88499502d1fffff,HEX-19216
88499502d3fffff,HEX-19217
88499502d5fffff,HEX-19218
88499502d7fffff,HEX-19219
88499502d9fffff,HEX-19220
88499502dbfffff,HEX-19221
88499502ddfffff,HEX-19222
88499502e1fffff,HEX-19223
88499502e3fffff,HEX-19224
88499502e5fffff,HEX-19225
88499502e7fffff,HEX-19226
88499502e9fffff,HEX-19227
88499502ebfffff,HEX-19228
88499502edfffff,HEX-19229
8849950301fffff,HEX-19230
8849950303fffff,HEX-19231
8849950305fffff,HEX-19232
8849950307fffff,HEX-19233
8849950309fffff,HEX-19234
884995030bfffff,HEX-19235
884995030dfffff,HEX-19236
8849950311fffff,HEX-19237
8849950313fffff,HEX-19238
8849950315fffff,HEX-19239
8849950317fffff,HEX-19240
8849950319fffff,HEX-19241
884995031bfffff,HEX-19242
884995031dfffff,HEX-19243
8849950321fffff,HEX-19244
8849950323fffff,HEX-19245
8849950325fffff,HEX-19246
8849950327fffff,HEX-19247
8849950329fffff,HEX-19248
884995032bfffff,HEX-19249
884995032dfffff,HEX-19250
8849950331fffff,HEX-19251
8849950333fffff,HEX-19252
8849950335fffff,HEX-19253
8849950337fffff,HEX-19254
8849950339fffff,HEX-19255
884995033bfffff,HEX-19256
884995033dfffff,HEX-19257
8849950341fffff,HEX-19258
8849950343fffff,HEX-19259
8849950345fffff,HEX-19260
8849950347fffff,HEX-19261
8849950349fffff,HEX-19262
884995034bfffff,HEX-19263
884995034dfffff,HEX-19264
8849950351fffff,HEX-19265
8849950353fffff,HEX-19266
8849950355fffff,HEX-19267
8849950357fffff,HEX-19268
8849950359fffff,HEX-19269
884995035bfffff,HEX-19270
884995035dfffff,HEX-19271
8849950361fffff,HEX-19272
8849950363fffff,HEX-19273
8849950365fffff,HEX-19274
8849950367fffff,HEX-19275
8849950369fffff,HEX-19276
884995036bfffff,HEX-19277
884995036dfffff,HEX-19278
8849950401fffff,HEX-19279
8849950403fffff,HEX-19280
8849950405fffff,HEX-19281
8849950407fffff,HEX-19282
8849950409fffff,HEX-19283
884995040bfffff,HEX-19284
884995040dfffff,HEX-19285
8849950411fffff,HEX-19286
8849950413fffff,HEX-19287
8849950415fffff,HEX-19288
8849950417fffff,HEX-19289
8849950419fffff,HEX-19290
884995041bfffff,HEX-19291
884995041dfffff,HEX-19292
8849950421fffff,HEX-19293
8849950423fffff,HEX-19294
8849950425fffff,HEX-19295
8849950427fffff,HEX-19296
8849950429fffff,HEX-19297
884995042bfffff,HEX-19298
884995042dfffff,HEX-19299
8849950431fffff,HEX-19300
8849950433fffff,HEX-19301
8849950437fffff,HEX-19302
8849950439fffff,HEX-19303
884995043bfffff,HEX-19304
884995043dfffff,HEX-19305
8849950441fffff,HEX-19306
8849950443fffff,HEX-19307
8849950445fffff,HEX-19308
8849950447fffff,HEX-19309
8849950449fffff,HEX-19310
884995044bfffff,HEX-19311
884995044dfffff,HEX-19312
8849950451fffff,HEX-19313
8849950453fffff,HEX-19314
8849950455fffff,HEX-19315
8849950457fffff,HEX-19316
8849950459fffff,HEX-19317
884995045bfffff,HEX-19318
884995045dfffff,HEX-19319
8849950461fffff,HEX-19320
8849950463fffff,HEX-19321
8849950465fffff,HEX-19322
8849950467fffff,HEX-19323
8849950469fffff,HEX-19324
884995046bfffff,HEX-19325
884995046dfffff,HEX-19326
8849950481fffff,HEX-19327
8849950483fffff,HEX-19328
8849950485fffff,HEX-19329
8849950487fffff,HEX-19330
8849950489fffff,HEX-19331
884995048bfffff,HEX-19332
884995048dfffff,HEX-19333
8849950491fffff,HEX-19334
8849950493fffff,HEX-19335
8849950495fffff,HEX-19336
8849950497fffff,HEX-19337
8849950499fffff,HEX-19338
884995049bfffff,HEX-19339
884995049dfffff,HEX-19340
88499504a1fffff,HEX-19341
88499504a3fffff,HEX-19342
88499504a5fffff,HEX-19343
88499504a7fffff,HEX-19344
88499504a9fffff,HEX-19345
88499504abfffff,HEX-19346
88499504adfffff,HEX-19347
88499504b1fffff,HEX-19348
88499504b3fffff,HEX-19349
88499504b5fffff,HEX-19350
88499504b7fffff,HEX-19351
88499504b9fffff,HEX-19352
88499504bbfffff,HEX-19353
88499504bdfffff,HEX-19354
88499504c1fffff,HEX-19355
88499504c3fffff,HEX-19356
88499504c5fffff,HEX-19357
88499504c7fffff,HEX-19358
88499504c9fffff,HEX-19359
88499504cbfffff,HEX-19360
88499504cdfffff,HEX-19361
88499504d1fffff,HEX-19362
88499504d3fffff,HEX-19363
88499504d5fffff,HEX-19364
88499504d7fffff,HEX-19365
88499504d9fffff,HEX-19366
88499504dbfffff,HEX-19367
88499504ddfffff,HEX-19368
88499504e1fffff,HEX-19369
88499504e3fffff,HEX-19370
88499504e5fffff,HEX-19371
88499504e7fffff,HEX-19372
88499504e9fffff,HEX-19373
88499504ebfffff,HEX-19374
88499504edfffff,HEX-19375
8849950501fffff,HEX-19376
8849950503fffff,HEX-19377
8849950505fffff,HEX-19378
8849950507fffff,HEX-19379
8849950509fffff,HEX-19380
884995050bfffff,HEX-19381
884995050dfffff,HEX-19382
8849950511fffff,HEX-19383
8849950515fffff,HEX-19384
8849950517fffff,HEX-19385
8849950519fffff,HEX-19386
884995051bfffff,HEX-19387
884995051dfffff,HEX-19388
8849950521fffff,HEX-19389
8849950523fffff,HEX-19390
8849950525fffff,HEX-19391
8849950527fffff,HEX-19392
8849950529fffff,HEX-19393
884995052bfffff,HEX-19394
884995052dfffff,HEX-19395
8849950531fffff,HEX-19396
8849950533fffff,HEX-19397
8849950535fffff,HEX-19398
8849950537fffff,HEX-19399
8849950539fffff,HEX-19400
884995053bfffff,HEX-19401
884995053dfffff,HEX-19402
8849950541fffff,HEX-19403
8849950543fffff,HEX-19404
8849950545fffff,HEX-19405
8849950547fffff,HEX-19406
8849950549fffff,HEX-19407
884995054bfffff,HEX-19408
884995054dfffff,HEX-19409
8849950551fffff,HEX-19410
8849950553fffff,HEX-19411
8849950555fffff,HEX-19412
8849950557fffff,HEX-19413
8849950559fffff,HEX-19414
884995055bfffff,HEX-19415
884995055dfffff,HEX-19416
8849950561fffff,HEX-19417
8849950563fffff,HEX-19418
8849950565fffff,HEX-19419
8849950567fffff,HEX-19420
8849950569fffff,HEX-19421
884995056bfffff,HEX-19422
884995056dfffff,HEX-19423
8849950599fffff,HEX-19424
884995059bfffff,HEX-19425
88499505d1fffff,HEX-19426
88499505d3fffff,HEX-19427
88499505d9fffff,HEX-19428
88499505dbfffff,HEX-19429
88499505e5fffff,HEX-19430
88499505edfffff,HEX-19431
8849950601fffff,HEX-19432
8849950603fffff,HEX-19433
8849950605fffff,HEX-19434
8849950607fffff,HEX-19435
8849950609fffff,HEX-19436
884995060bfffff,HEX-19437
884995060dfffff,HEX-19438
8849950611fffff,HEX-19439
8849950613fffff,HEX-19440
8849950615fffff,HEX-19441
8849950617fffff,HEX-19442
8849950619fffff,HEX-19443
884995061bfffff,HEX-19444
884995061dfffff,HEX-19445
8849950621fffff,HEX-19446
8849950623fffff,HEX-19447
8849950625fffff,HEX-19448
8849950627fffff,HEX-19449
8849950629fffff,HEX-19450
884995062bfffff,HEX-19451
884995062dfffff,HEX-19452
8849950631fffff,HEX-19453
8849950633fffff,HEX-19454
8849950635fffff,HEX-19455
8849950637fffff,HEX-19456
8849950639fffff,HEX-19457
884995063bfffff,HEX-19458
884995063dfffff,HEX-19459
8849950641fffff,HEX-19460
8849950643fffff,HEX-19461
8849950645fffff,HEX-19462
8849950647fffff,HEX-19463
8849950649fffff,HEX-19464
884995064bfffff,HEX-19465
884995064dfffff,HEX-19466
8849950651fffff,HEX-19467
8849950653fffff,HEX-19468
8849950655fffff,HEX-19469
8849950657fffff,HEX-19470
8849950659fffff,HEX-19471
884995065bfffff,HEX-19472
884995065dfffff,HEX-19473
8849950661fffff,HEX-19474
8849950663fffff,HEX-19475
8849950665fffff,HEX-19476
8849950667fffff,HEX-19477
8849950669fffff,HEX-19478
884995066bfffff,HEX-19479
884995066dfffff,HEX-19480
8849950681fffff,HEX-19481
8849950683fffff,HEX-19482
8849950685fffff,HEX-19483
8849950687fffff,HEX-19484
8849950689fffff,HEX-19485
884995068bfffff,HEX-19486
884995068dfffff,HEX-19487
8849950691fffff,HEX-19488
8849950693fffff,HEX-19489
8849950695fffff,HEX-19490
8849950697fffff,HEX-19491
8849950699fffff,HEX-19492
884995069bfffff,HEX-19493
884995069dfffff,HEX-19494
88499506a1fffff,HEX-19495
88499506a3fffff,HEX-19496
88499506a5fffff,HEX-19497
88499506a7fffff,HEX-19498
88499506a9fffff,HEX-19499
88499506abfffff,HEX-19500
88499506adfffff,HEX-19501
88499506b1fffff,HEX-19502
88499506b3fffff,HEX-19503
88499506b5fffff,HEX-19504
88499506b7fffff,HEX-19505
88499506b9fffff,HEX-19506
88499506bbfffff,HEX-19507
88499506bdfffff,HEX-19508
88499506c1fffff,HEX-19509
88499506c3fffff,HEX-19510
88499506c5fffff,HEX-19511
88499506c7fffff,HEX-19512
88499506c9fffff,HEX-19513
88499506cbfffff,HEX-19514
88499506cdfffff,HEX-19515
88499506d1fffff,HEX-19516
88499506d3fffff,HEX-19517
88499506d5fffff,HEX-19518
88499506d7fffff,HEX-19519
88499506d9fffff,HEX-19520
88499506dbfffff,HEX-19521
88499506ddfffff,HEX-19522
88499506e1fffff,HEX-19523
88499506e3fffff,HEX-19524
88499506e5fffff,HEX-19525
88499506e7fffff,HEX-19526
88499506e9fffff,HEX-19527
88499506ebfffff,HEX-19528
88499506edfffff,HEX-19529
8849950701fffff,HEX-19530
8849950703fffff,HEX-19531
8849950705fffff,HEX-19532
8849950707fffff,HEX-19533
8849950709fffff,HEX-19534
884995070bfffff,HEX-19535
884995070dfffff,HEX-19536
8849950711fffff,HEX-19537
8849950713fffff,HEX-19538
8849950715fffff,HEX-19539
8849950717fffff,HEX-19540
8849950719fffff,HEX-19541
884995071bfffff,HEX-19542
884995071dfffff,HEX-19543
8849950721fffff,HEX-19544
8849950723fffff,HEX-19545
8849950725fffff,HEX-19546
8849950727fffff,HEX-19547
8849950729fffff,HEX-19548
884995072bfffff,HEX-19549
884995072dfffff,HEX-19550
8849950731fffff,HEX-19551
8849950733fffff,HEX-19552
8849950735fffff,HEX-19553
8849950737fffff,HEX-19554
8849950739fffff,HEX-19555
884995073bfffff,HEX-19556
884995073dfffff,HEX-19557
8849950741fffff,HEX-19558
8849950743fffff,HEX-19559
8849950745fffff,HEX-19560
8849950747fffff,HEX-19561
8849950749fffff,HEX-19562
884995074bfffff,HEX-19563
884995074dfffff,HEX-19564
8849950751fffff,HEX-19565
8849950753fffff,HEX-19566
8849950755fffff,HEX-19567
8849950757fffff,HEX-19568
8849950759fffff,HEX-19569
884995075bfffff,HEX-19570
884995075dfffff,HEX-19571
8849950761fffff,HEX-19572
8849950763fffff,HEX-19573
8849950765fffff,HEX-19574
8849950767fffff,HEX-19575
8849950769fffff,HEX-19576
884995076bfffff,HEX-19577
884995076dfffff,HEX-19578
8849950803fffff,HEX-19579
884995080bfffff,HEX-19580
8849950811fffff,HEX-19581
8849950813fffff,HEX-19582
8849950815fffff,HEX-19583
8849950817fffff,HEX-19584
8849950819fffff,HEX-19585
884995081bfffff,HEX-19586
884995081dfffff,HEX-19587
8849950831fffff,HEX-19588
8849950833fffff,HEX-19589
8849950837fffff,HEX-19590
8849950839fffff,HEX-19591
884995083bfffff,HEX-19592
8849950851fffff,HEX-19593
8849950853fffff,HEX-19594
8849950855fffff,HEX-19595
8849950857fffff,HEX-19596
8849950859fffff,HEX-19597
884995085bfffff,HEX-19598
884995085dfffff,HEX-19599
8849950881fffff,HEX-19600
8849950883fffff,HEX-19601
8849950885fffff,HEX-19602
8849950887fffff,HEX-19603
8849950889fffff,HEX-19604
884995088bfffff,HEX-19605
884995088dfffff,HEX-19606
8849950891fffff,HEX-19607
8849950893fffff,HEX-19608
8849950895fffff,HEX-19609
8849950897fffff,HEX-19610
8849950899fffff,HEX-19611
884995089bfffff,HEX-19612
884995089dfffff,HEX-19613
88499508a1fffff,HEX-19614
88499508a3fffff,HEX-19615
88499508a5fffff,HEX-19616
88499508a7fffff,HEX-19617
88499508a9fffff,HEX-19618
88499508abfffff,HEX-19619
88499508adfffff,HEX-19620
88499508b1fffff,HEX-19621
88499508b3fffff,HEX-19622
88499508b5fffff,HEX-19623
88499508b7fffff,HEX-19624
88499508b9fffff,HEX-19625
88499508bbfffff,HEX-19626
88499508bdfffff,HEX-19627
88499508c1fffff,HEX-19628
88499508c3fffff,HEX-19629
88499508c5fffff,HEX-19630
88499508c7fffff,HEX-19631
88499508c9fffff,HEX-19632
88499508cbfffff,HEX-19633
88499508cdfffff,HEX-19634
88499508d1fffff,HEX-19635
88499508d3fffff,HEX-19636
88499508d5fffff,HEX-19637
88499508d7fffff,HEX-19638
88499508d9fffff,HEX-19639
88499508dbfffff,HEX-19640
88499508ddfffff,HEX-19641
88499508e1fffff,HEX-19642
88499508e3fffff,HEX-19643
88499508e5fffff,HEX-19644
88499508e7fffff,HEX-19645
88499508e9fffff,HEX-19646
88499508ebfffff,HEX-19647
88499508edfffff,HEX-19648
8849950981fffff,HEX-19649
8849950983fffff,HEX-19650
8849950987fffff,HEX-19651
8849950989fffff,HEX-19652
884995098bfffff,HEX-19653
8849950991fffff,HEX-19654
8849950993fffff,HEX-19655
8849950995fffff,HEX-19656
8849950997fffff,HEX-19657
8849950999fffff,HEX-19658
884995099bfffff,HEX-19659
884995099dfffff,HEX-19660
88499509b1fffff,HEX-19661
88499509b3fffff,HEX-19662
88499509b7fffff,HEX-19663
88499509b9fffff,HEX-19664
88499509bbfffff,HEX-19665
88499509c3fffff,HEX-19666
88499509d1fffff,HEX-19667
88499509d3fffff,HEX-19668
88499509d5fffff,HEX-19669
88499509d7fffff,HEX-19670
88499509d9fffff,HEX-19671
88499509dbfffff,HEX-19672
88499509ddfffff,HEX-19673
8849950a01fffff,HEX-19674
8849950a03fffff,HEX-19675
8849950a07fffff,HEX-19676
8849950a09fffff,HEX-19677
8849950a0bfffff,HEX-19678
8849950a0dfffff,HEX-19679
8849950a11fffff,HEX-19680
8849950a13fffff,HEX-19681
8849950a15fffff,HEX-19682
8849950a17fffff,HEX-19683
8849950a19fffff,HEX-19684
8849950a1bfffff,HEX-19685
8849950a1dfffff,HEX-19686
8849950a31fffff,HEX-19687
8849950a33fffff,HEX-19688
8849950a35fffff,HEX-19689
8849950a37fffff,HEX-19690
8849950a39fffff,HEX-19691
8849950a3bfffff,HEX-19692
8849950a3dfffff,HEX-19693
8849950a41fffff,HEX-19694
8849950a43fffff,HEX-19695
8849950a45fffff,HEX-19696
8849950a47fffff,HEX-19697
8849950a49fffff,HEX-19698
8849950a4bfffff,HEX-19699
8849950a4dfffff,HEX-19700
8849950a51fffff,HEX-19701
8849950a53fffff,HEX-19702
8849950a55fffff,HEX-19703
8849950a57fffff,HEX-19704
8849950a59fffff,HEX-19705
8849950a5bfffff,HEX-19706
8849950a5dfffff,HEX-19707
8849950a81fffff,HEX-19708
8849950a83fffff,HEX-19709
8849950a85fffff,HEX-19710
8849950a87fffff,HEX-19711
8849950a89fffff,HEX-19712
8849950a8bfffff,HEX-19713
8849950a8dfffff,HEX-19714
8849950a91fffff,HEX-19715
8849950a93fffff,HEX-19716
8849950a95fffff,HEX-19717
8849950a97fffff,HEX-19718
8849950a99fffff,HEX-19719
8849950a9bfffff,HEX-19720
8849950a9dfffff,HEX-19721
8849950aa1fffff,HEX-19722
8849950aa3fffff,HEX-19723
8849950aa5fffff,HEX-19724
8849950aa7fffff,HEX-19725
8849950aa9fffff,HEX-19726
8849950aabfffff,HEX-19727
8849950aadfffff,HEX-19728
8849950ab1fffff,HEX-19729
8849950ab3fffff,HEX-19730
8849950ab5fffff,HEX-19731
8849950ab7fffff,HEX-19732
8849950ab9fffff,HEX-19733
8849950abbfffff,HEX-19734
8849950abdfffff,HEX-19735
8849950ac1fffff,HEX-19736
8849950ac3fffff,HEX-19737
8849950ac5fffff,HEX-19738
8849950ac7fffff,HEX-19739
8849950ac9fffff,HEX-19740
8849950acbfffff,HEX-19741
8849950acdfffff,HEX-19742
8849950ad1fffff,HEX-19743
8849950ad3fffff,HEX-19744
8849950ad5fffff,HEX-19745
8849950ad7fffff,HEX-19746
8849950ad9fffff,HEX-19747
8849950adbfffff,HEX-19748
8849950addfffff,HEX-19749
8849950ae1fffff,HEX-19750
8849950ae3fffff,HEX-19751
8849950ae5fffff,HEX-19752
8849950ae7fffff,HEX-19753
8849950ae9fffff,HEX-19754
8849950aebfffff,HEX-19755
8849950aedfffff,HEX-19756
8849950c01fffff,HEX-19757
8849950c03fffff,HEX-19758
8849950c05fffff,HEX-19759
8849950c07fffff,HEX-19760
8849950c09fffff,HEX-19761
8849950c0bfffff,HEX-19762
8849950c0dfffff,HEX-19763
8849950c11fffff,HEX-19764
8849950c13fffff,HEX-19765
8849950c15fffff,HEX-19766
8849950c17fffff,HEX-19767
8849950c19fffff,HEX-19768
8849950c1bfffff,HEX-19769
8849950c1dfffff,HEX-19770
8849950c21fffff,HEX-19771
8849950c23fffff,HEX-19772
8849950c25fffff,HEX-19773
8849950c27fffff,HEX-19774
8849950c29fffff,HEX-19775
8849950c2bfffff,HEX-19776
8849950c2dfffff,HEX-19777
8849950c31fffff,HEX-19778
8849950c33fffff,HEX-19779
8849950c35fffff,HEX-19780
8849950c37fffff,HEX-19781
8849950c39fffff,HEX-19782
8849950c3bfffff,HEX-19783
8849950c3dfffff,HEX-19784
8849950c41fffff,HEX-19785
8849950c43fffff,HEX-19786
8849950c45fffff,HEX-19787
8849950c47fffff,HEX-19788
8849950c49fffff,HEX-19789
8849950c4bfffff,HEX-19790
8849950c4dfffff,HEX-19791
8849950c51fffff,HEX-19792
8849950c53fffff,HEX-19793
8849950c55fffff,HEX-19794
8849950c57fffff,HEX-19795
8849950c59fffff,HEX-19796
8849950c5bfffff,HEX-19797
8849950c5dfffff,HEX-19798
8849950c61fffff,HEX-19799
8849950c63fffff,HEX-19800
8849950c65fffff,HEX-19801
8849950c67fffff,HEX-19802
8849950c69fffff,HEX-19803
8849950c6bfffff,HEX-19804
8849950c6dfffff,HEX-19805
8849950c89fffff,HEX-19806
8849950c8dfffff,HEX-19807
8849950cc1fffff,HEX-19808
8849950cc3fffff,HEX-19809
8849950cc5fffff,HEX-19810
8849950cc7fffff,HEX-19811
8849950cc9fffff,HEX-19812
8849950ccbfffff,HEX-19813
8849950ccdfffff,HEX-19814
8849950cd5fffff,HEX-19815
8849950cddfffff,HEX-19816
8849950ce1fffff,HEX-19817
8849950ce3fffff,HEX-19818
8849950ce5fffff,HEX-19819
8849950ce7fffff,HEX-19820
8849950ce9fffff,HEX-19821
8849950cebfffff,HEX-19822
8849950cedfffff,HEX-19823
8849950d01fffff,HEX-19824
8849950d03fffff,HEX-19825
8849950d05fffff,HEX-19826
8849950d07fffff,HEX-19827
8849950d09fffff,HEX-19828
8849950d0bfffff,HEX-19829
8849950d0dfffff,HEX-19830
8849950d11fffff,HEX-19831
8849950d13fffff,HEX-19832
8849950d15fffff,HEX-19833
8849950d17fffff,HEX-19834
8849950d19fffff,HEX-19835
8849950d1bfffff,HEX-19836
8849950d1dfffff,HEX-19837
8849950d21fffff,HEX-19838
8849950d23fffff,HEX-19839
8849950d25fffff,HEX-19840
8849950d27fffff,HEX-19841
8849950d29fffff,HEX-19842
8849950d2bfffff,HEX-19843
8849950d2dfffff,HEX-19844
8849950d31fffff,HEX-19845
8849950d33fffff,HEX-19846
8849950d35fffff,HEX-19847
8849950d37fffff,HEX-19848
8849950d39fffff,HEX-19849
8849950d3bfffff,HEX-19850
8849950d3dfffff,HEX-19851
8849950d41fffff,HEX-19852
8849950d43fffff,HEX-19853
8849950d45fffff,HEX-19854
8849950d47fffff,HEX-19855
8849950d49fffff,HEX-19856
8849950d4bfffff,HEX-19857
8849950d4dfffff,HEX-19858
8849950d51fffff,HEX-19859
8849950d53fffff,HEX-19860
8849950d55fffff,HEX-19861
8849950d57fffff,HEX-19862
8849950d59fffff,HEX-19863
8849950d5bfffff,HEX-19864
8849950d5dfffff,HEX-19865
8849950d61fffff,HEX-19866
8849950d63fffff,HEX-19867
8849950d65fffff,HEX-19868
8849950d67fffff,HEX-19869
8849950d69fffff,HEX-19870
8849950d6bfffff,HEX-19871
8849950d6dfffff,HEX-19872
8849950d85fffff,HEX-19873
8849950d89fffff,HEX-19874
8849950d8dfffff,HEX-19875
8849950da9fffff,HEX-19876
8849950dadfffff,HEX-19877
8849950dc1fffff,HEX-19878
8849950dc3fffff,HEX-19879
8849950dc5fffff,HEX-19880
8849950dc7fffff,HEX-19881
8849950dc9fffff,HEX-19882
8849950dcbfffff,HEX-19883
8849950dcdfffff,HEX-19884
8849950dd1fffff,HEX-19885
8849950dd5fffff,HEX-19886
8849950dd9fffff,HEX-19887
8849950ddbfffff,HEX-19888
8849950dddfffff,HEX-19889
8849950de1fffff,HEX-19890
8849950de3fffff,HEX-19891
8849950de5fffff,HEX-19892
8849950de7fffff,HEX-19893
8849950de9fffff,HEX-19894
8849950debfffff,HEX-19895
8849950dedfffff,HEX-19896
8849950e01fffff,HEX-19897
8849950e03fffff,HEX-19898
8849950e05fffff,HEX-19899
8849950e07fffff,HEX-19900
8849950e09fffff,HEX-19901
8849950e0bfffff,HEX-19902
8849950e0dfffff,HEX-19903
8849950e11fffff,HEX-19904
8849950e13fffff,HEX-19905
8849950e15fffff,HEX-19906
8849950e17fffff,HEX-19907
8849950e19fffff,HEX-19908
8849950e1bfffff,HEX-19909
8849950e1dfffff,HEX-19910
8849950e21fffff,HEX-19911
8849950e23fffff,HEX-19912
